time_s,reference_east_m,reference_north_m,estimated_east_m,estimated_north_m,position_error_m,estimated_speed_mps,reference_speed_mps
142.199,-345.4447039064581,134.20677810036295,-325.00392588123793,-159.39688155377638,294.3143461820711,17.26488836744766,17.313888888888886
142.299,-347.05432966242415,134.3514934395329,-326.5924695224172,-160.07569037345812,295.1373481761297,17.285088845911517,17.333055555555557
142.4,-348.6232053992635,134.56300047174344,-328.1902770974267,-160.77972531779056,296.0486957170727,17.289952538818,17.263055555555553
142.499,-350.1445394471037,134.85243114725088,-329.75151824965735,-161.48237295473794,297.03567367527353,17.297343506115972,17.138055555555557
142.599,-351.67945683463466,135.13072987462635,-331.32397609616817,-162.20376623210876,298.03044839603245,17.30341914264336,17.128888888888888
142.699,-353.20758255233375,135.43129249897387,-332.9021862454483,-162.9140698652225,299.03555702190886,17.310326834954427,17.218888888888888
142.799,-354.81720830831335,135.64279953260063,-334.4828562365026,-163.61986153865934,299.9527065816079,17.311397598773294,17.035
142.899,-356.3928757149982,135.92109825855988,-336.0708892385651,-164.3086007099091,300.91669158929324,17.307732729147325,16.99888888888889
143.0,-357.9074180929658,136.31071647646067,-337.6818360849476,-164.98634447024827,301.9751531213916,17.30036400262236,16.97388888888889
143.099,-359.36083544224334,136.78939028791467,-339.2571941829789,-165.6577970425639,303.11459469316026,17.295273798153776,16.94694444444444
143.2,-360.80746112166196,137.26806409724435,-340.86010619433466,-166.3510984795065,304.2737137059398,17.287362720759536,16.835
143.299,-362.2337117915036,137.82466155128716,-342.42876338239194,-167.03454854983235,305.50183954432435,17.279878163364913,16.82611111111111
143.4,-363.6735458010632,138.39239095487818,-344.0217520177828,-167.7470943884009,306.7695837027334,17.276332547228602,16.823055555555555
143.499,-365.0862131311869,138.9823842568575,-345.58852937190045,-168.43246662130252,308.03254732644484,17.27164051359747,16.72
143.599,-366.49208879147875,139.616905352781,-347.1728977050735,-169.1196715589943,309.3404355518909,17.268038938013337,16.675
143.699,-367.8979644517435,140.19576670521212,-348.75492301447537,-169.8115065557855,310.597755159608,17.265653261759198,16.573055555555555
143.799,-369.31063178186724,140.77462805764324,-350.3396789340312,-170.49664011222276,311.84884069053624,17.26467725924119,16.505
143.903,-370.7436741215814,141.34235746052613,-351.9926965399775,-171.1977562659186,313.10209492816364,17.265297855340805,16.593055555555555
143.999,-372.16313312156416,141.89895491456895,-353.5217369985861,-171.83809468841025,314.29037201765505,17.270299340735875,16.40611111111111
144.1,-373.6437171502505,142.42215652138336,-355.1320636897875,-172.50926518921952,315.475009619624,17.276194074010263,16.38888888888889
144.199,-375.14467618854076,142.91196228096936,-356.71489792636,-173.1576028683883,316.60642245617385,17.27874565219382,16.405
144.299,-376.61846854736814,143.41289998939544,-358.3143282186172,-173.81230883563134,317.75285154858403,17.286075558593403,16.29388888888889
144.399,-378.1669692746441,143.8359140538165,-359.9150991138016,-174.4655459422446,318.8243249816305,17.29245058886596,16.158055555555553
144.499,-379.7018866621751,144.2700600684939,-361.5156841724761,-175.12128529913173,319.90868924857017,17.3015756828656,16.25111111111111
144.599,-381.2300123798742,144.75986582737178,-363.1124447749685,-175.7886990020933,321.06016363004005,17.311054801239756,16.313888888888886
144.699,-382.6970130688561,145.19401184204918,-364.71163116776404,-176.45260381633938,322.14906383012084,17.31937529300139,15.995
144.799,-384.15722208799264,145.67268565208698,-366.3070139705384,-177.12792868507805,323.29377746298735,17.32920312358291,16.063888888888886
144.899,-385.57668108798885,146.18475530935316,-367.90453948591187,-177.8006971123316,324.46706761963935,17.338967459698594,16.075
145.0,-386.96218173867675,146.6856930191955,-369.5223450086262,-178.47302065044127,325.62606925807347,17.353026110706253,15.941111111111113
145.099,-388.32730737982826,147.29795021673067,-371.1097604000628,-179.1314618762579,326.8831672071454,17.365263681379687,15.943888888888889
145.199,-389.69243302096635,147.8656796210298,-372.7114324384439,-179.80316855527465,328.10856198211235,17.371133259962182,16.036944444444444
145.3,-391.06435033196334,148.3666173294559,-374.33355755945536,-180.47280490367478,329.26476434841277,17.379523922546536,15.864999999999998
145.399,-392.4226843032424,148.96774257956721,-375.92264510239784,-181.13330011993926,330.5131611372394,17.385876374120947,15.83388888888889
145.5,-393.76743493480353,149.57999977922674,-377.54135668075526,-181.81475283667763,331.7917534792915,17.39242763830558,15.843055555555555
145.599,-395.0782272170834,150.23678477495477,-379.12327894237865,-182.4952012319187,333.1142970311043,17.39664811865887,15.768055555555556
145.699,-396.29393612137835,150.9269656179112,-380.722011925929,-183.1820660968854,334.47171763326685,17.404101846915434,15.833055555555555
145.799,-397.4960616859823,151.65054230809605,-382.3266599002461,-183.8568648592138,335.8501615522436,17.411116039063515,15.68388888888889
145.9,-398.7728956189809,152.30732730311595,-383.95216489329755,-184.52892900369892,337.1621533061407,17.419754871248372,15.761111111111111
145.999,-399.98181285343026,153.042035942849,-385.5432789517356,-185.19523782672604,338.54530661095396,17.428650308597827,15.746944444444441
146.099,-401.1839384180073,153.73221678580543,-387.14327434901554,-185.88709314545264,339.9094231198691,17.43479216840102,15.645
146.199,-402.39285565244325,154.4557934766984,-388.7421867118078,-186.58359139131704,341.312470902663,17.44574997406331,15.614999999999998
146.3,-403.5678145375978,155.27955770786033,-390.35918981468217,-187.28529028259493,342.81940266821914,17.45902683743775,15.636111111111111
146.4,-404.742773422739,156.03653024527358,-391.96474555241775,-187.97282562115367,344.2465902807011,17.472414980747317,15.625
146.499,-405.9041489682027,156.80463473223506,-393.56217491708765,-188.63835627651818,345.66339748453544,17.48765598482979,15.475
146.599,-407.05194117394853,157.56160726894018,-395.181889922305,-189.2992427861835,347.0638952954912,17.499471229527625,15.478888888888887
146.699,-408.23369172894866,158.31857980635343,-396.803321061171,-189.9586365645139,348.4647368337903,17.50817989409931,15.578055555555556
146.799,-409.4154422839622,159.0866842933149,-398.425650558729,-190.6181121037534,349.87743589045436,17.51673115790613,15.498055555555554
146.899,-410.5971928389894,159.88818462679663,-400.04979782525913,-191.2758297712717,351.32237695561383,17.52865012718451,15.525
146.999,-411.7789433940029,160.7119488586667,-401.6772861959515,-191.92818501118109,352.7847892042557,17.53863237817317,15.505
147.1,-412.9674856188755,161.56910893776518,-403.31139703295423,-192.61265012710334,354.31336201315315,17.543920271976916,15.48611111111111
147.199,-414.14244450403015,162.43740096570372,-404.90987197059394,-193.29320925656984,355.85040037169586,17.553465515543774,15.495
147.3,-415.3174033891983,163.3724846880991,-406.54429408672365,-193.98101439990492,357.46117377594067,17.560373572167986,15.351944444444445
147.4,-416.4923622743394,164.34096425913913,-408.15762772517667,-194.67526547434363,359.11296413809663,17.566994580448924,15.571944444444444
147.5,-417.6401544800853,165.27604798082638,-409.7690183610192,-195.37533646842613,360.737267119669,17.570900507545154,15.436944444444444
147.599,-418.8083216953674,166.24452755115828,-411.3572734909452,-196.08541165519642,362.40654376628646,17.575744508639747,15.438888888888888
147.699,-419.9561139010997,167.26866686569065,-412.9598747983149,-196.8082364900907,364.14411833602134,17.585635966658977,15.475
147.8,-421.1174894465634,168.24827838486266,-414.58186621503,-197.5327015257919,365.83936315741533,17.59120797243286,15.323888888888888
147.899,-422.26528165229576,169.28354964965135,-416.17023726177774,-198.24785391245467,367.58193939644804,17.599560301877037,15.428055555555554
147.999,-423.39949051831013,170.31882091373197,-417.77456214201595,-198.9721777558195,369.3338347858115,17.605572002481672,15.39
148.099,-424.4997410350432,171.38748802574906,-419.3746012781834,-199.70772463969368,371.1306022423071,17.614617977952637,15.293055555555554
148.199,-425.5999915517763,172.46728708589816,-420.96916916857947,-200.4571809067024,372.9532187064604,17.623608159238664,15.386944444444444
148.3,-426.7070337383818,173.5248222483671,-422.5752493501377,-201.22581827564466,374.7734171674773,17.634466546968746,15.286944444444444
148.4,-427.8072842551149,174.59348936038418,-424.1585369318342,-202.00260985460633,376.6137747095506,17.637078491492993,15.294999999999998
148.5,-428.90753477184796,175.6621564724013,-425.74461494540196,-202.77456164528678,378.4499355020622,17.642111024470054,15.28111111111111
148.599,-430.0145769584535,176.7196916341621,-427.3161084040281,-203.53695345824022,380.26621973226656,17.644017887151215,15.25
148.7,-431.10124413546873,177.7883587454711,-428.91706425641985,-204.32002073826882,382.1146219571214,17.647166589125074,15.28111111111111
148.8,-432.1947029823563,178.85702585819632,-430.49608569455165,-205.10756277825354,383.96834586649015,17.643235317466065,15.203055555555556
148.9,-433.28137015938495,179.92569296950532,-432.0733647837917,-205.89849482216616,385.8260789035527,17.64632587811681,15.191944444444445
148.999,-434.37482900627253,180.97209618242601,-433.63917597999387,-206.67351791034406,387.64631213354255,17.649011439846102,15.088888888888889
149.1,-435.45470451344227,182.01849939605484,-435.2423858587923,-207.4528092794736,389.47136654783736,17.64952186781343,15.068888888888889
149.199,-436.5413716904574,183.06490261039175,-436.81345854317885,-208.21786427526928,391.28286148636,17.652481130006173,14.979999999999999
149.299,-437.6212471976271,184.11130582331245,-438.3990925590581,-208.994173089974,393.10624848131147,17.65695448203435,14.98611111111111
149.399,-438.7079143746558,185.14657708739304,-439.98231090743195,-209.7764365793385,394.92506986786265,17.661689350484323,14.943055555555556
149.5,-439.80137322154343,186.17071640334166,-441.57934104107653,-210.5718155162641,396.74651580517593,17.667689968490496,14.905
149.599,-440.89483206841754,187.20598766742225,-443.1470306070728,-211.34855700204318,398.56090811184987,17.67705878703392,14.941111111111109
149.699,-441.98149924543264,188.19673113543433,-444.7317415555757,-212.13280461188162,400.33898264399136,17.685933755118377,14.78
149.799,-443.0885414320247,189.18747460273832,-446.3232038644504,-212.90576583947313,402.1062509466495,17.698929335921967,14.788055555555555
149.899,-444.1955836186303,190.16708612261843,-447.91706044758394,-213.67695700254492,403.86118971432154,17.71358041754441,14.755
149.999,-445.30941747508126,191.1355656922422,-449.510393479349,-214.45265900629178,405.60998041652886,17.72890114755332,14.714999999999998
